snapshot_id,source_revision,pad_id,legacy_id,pad_name,county,township,record_revision,has_reviewed_directions,has_structured_sequence,selected_destination_source,selected_latitude,selected_longitude,verified_entrance_latitude,verified_entrance_longitude,saved_pad_latitude,saved_pad_longitude,odnr_pad_latitude,odnr_pad_longitude,odnr_wellhead_latitude,odnr_wellhead_longitude,public_google_route,public_google_handoff
098667bf-a39f-4e7b-86e1-0706c882943c,6,d5b3f275-6467-4a42-a7fb-f9fda6fd4448,ascent--harr,HARR,Jefferson,MOUNT PLEASANT,1787459253071652,true,true,saved_pad_reference,40.158999,-80.768217,,,40.158999,-80.768217,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,2805772b-58c9-4a41-9c75-de5355f2904a,ascent--howell,HOWELL,Jefferson,SMITHFIELD,1787459253071652,true,true,saved_pad_reference,40.234171,-80.787957,,,40.234171,-80.787957,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,0d883bcc-a811-4f4d-95aa-ae9a0194f3d0,ascent--jack-hamilton,JACK HAMILTON,Jefferson,SMITHFIELD,1787459253071652,true,true,saved_pad_reference,40.254676,-80.850726,,,40.254676,-80.850726,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,672dc563-2612-47b1-a14b-0b67085318e9,ascent--jade,JADE,Jefferson,SMITHFIELD,1787459253071652,true,true,saved_pad_reference,40.268832,-80.764032,,,40.268832,-80.764032,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,83025484-8a55-4e69-a1fb-aa315a6e79f9,ascent--kelpie,KELPIE,Jefferson,WELLS,1787459253071652,true,true,saved_pad_reference,40.249923,-80.703784,,,40.249923,-80.703784,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,594c10ae-9588-4f9b-80da-9053adef114d,ascent--krinke,KRINKE,Jefferson,MOUNT PLEASANT,1787459253071652,true,true,saved_pad_reference,40.166701,-80.798244,,,40.166701,-80.798244,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,bead73eb-9f83-4f9d-97ca-fb45b479b317,ascent--lori,LORI,Jefferson,SMITHFIELD,1787459253071652,true,true,saved_pad_reference,40.238669,-80.771593,,,40.238669,-80.771593,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,638487d0-2ef4-4e5c-8a16-cbb478c490c6,ascent--marquard,MARQUARD,Jefferson,MOUNT PLEASANT,1787459253071652,true,true,saved_pad_reference,40.190145,-80.798772,,,40.190145,-80.798772,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,9d90b16d-f53f-4d50-9fc6-e3c045d2580c,ascent--mingo,MINGO,Jefferson,CROSS CREEK,1787459253071652,true,true,saved_pad_reference,40.323879,-80.745448,,,40.323879,-80.745448,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,f48d9979-961a-456c-a2a6-af18dfea0845,ascent--noelle,NOELLE,Jefferson,Cross Creek,1787459253071652,true,true,saved_pad_reference,40.362018,-80.716719,,,40.362018,-80.716719,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,dc080ad5-27c3-44e9-b4ed-65d19a68cafa,ascent--nolan,NOLAN,Jefferson,CROSS CREEK,1787459253071652,true,true,saved_pad_reference,40.308658,-80.755504,,,40.308658,-80.755504,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,5428a3b7-c17a-4dd2-9cd9-c0ce3b19a605,ascent--omaits,OMAITS,Jefferson,SMITHFIELD,1787459253071652,true,true,saved_pad_reference,40.269755,-80.790909,,,40.269755,-80.790909,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,2f7f37b4-c4d6-48df-b670-4abd114465e2,ascent--packer,PACKER,Jefferson,MOUNT PLEASANT,1786265812046205,true,true,saved_pad_reference,40.17684,-80.86321,,,40.17684,-80.86321,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,9d48f5ed-d2fb-4dbd-9b43-f4cc3adb719c,ascent--patriot,PATRIOT,Jefferson,STEUBENVILLE,1787459253071652,true,true,saved_pad_reference,40.300765,-80.644606,,,40.300765,-80.644606,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,874fc5f7-fa3c-4efd-8462-efe9e97b2a2f,ascent--pearl,PEARL,Jefferson,Wells,1786265812046205,true,true,saved_pad_reference,40.272776,-80.632975,,,40.272776,-80.632975,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,887512e9-c56f-4357-940c-fd3570f7306a,ascent--phillips,PHILLIPS,Jefferson,MOUNT PLEASANT,1787459253071652,true,true,saved_pad_reference,40.1649,-80.84443,,,40.1649,-80.84443,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,23d9d5c1-fe94-4b27-81cf-7e981182c933,ascent--piergallini,PIERGALLINI,Jefferson,SMITHFIELD,1787459253071652,true,true,saved_pad_reference,40.270236,-80.815011,,,40.270236,-80.815011,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,a6c3b68e-4f85-4b1d-9f2c-897fa14a36b5,ascent--porco,PORCO,Jefferson,WARREN,1787459253071652,true,true,saved_pad_reference,40.219548,-80.73759,,,40.219548,-80.73759,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,ce1bff99-9c64-435e-a517-e5b8f1a102b7,ascent--puggle,PUGGLE,Jefferson,Wayne,1787459253071652,true,true,saved_pad_reference,40.318098,-80.774283,,,40.318098,-80.774283,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,fb3dc329-db70-482a-b3d4-8d6f43e4ef57,ascent--rector,RECTOR,Jefferson,MOUNT PLEASANT,1787459253071652,true,true,saved_pad_reference,40.186799,-80.860696,,,40.186799,-80.860696,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,54bbef2d-fc87-4a33-b999-1fec24fc3c62,ascent--riley,RILEY,Jefferson,Mount Pleasant,1786246617744175,true,true,official_pad_reference,40.167109,-80.821194,,,,,40.167109,-80.821194,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,5c979547-7519-41b8-9e08-62f5f330fbb6,ascent--ronald,RONALD,Jefferson,SMITHFIELD,1787459253071652,true,true,saved_pad_reference,40.241391,-80.817798,,,40.241391,-80.817798,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,d7eb406a-8744-4cd3-bb2c-86d3c922669d,ascent--roxy,ROXY,Jefferson,CROSS CREEK,1787459253071652,true,true,saved_pad_reference,40.324793,-80.747144,,,40.324793,-80.747144,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,7dcd1f71-fa32-4edc-ae3d-aa9717d0c72c,ascent--ruth,RUTH,Jefferson,MOUNT PLEASANT,1787459253071652,true,true,verified_driver_entrance,40.173626,-80.879115,40.173626,-80.879115,,,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,bbd05a00-7125-49ca-9496-30ab857874b4,ascent--satori,SATORI,Jefferson,WELLS,1787459253071652,true,true,saved_pad_reference,40.262247,-80.734851,,,40.262247,-80.734851,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,229679a2-1711-419d-8b9f-089978c9f5cf,ascent--smithfield,SMITHFIELD,Jefferson,SMITHFIELD,1787459253071652,true,true,saved_pad_reference,40.234965,-80.841444,,,40.234965,-80.841444,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,78b91045-a2ee-42f5-a008-5bb7eb66777a,ascent--sport,SPORT,Jefferson,WAYNE,1787459253071652,true,true,saved_pad_reference,40.325738,-80.773014,,,40.325738,-80.773014,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,5b8d00dc-1814-4a38-bda9-1e9d6f1b7ced,ascent--stone,STONE,Jefferson,CROSS CREEK,1787459253071652,true,true,saved_pad_reference,40.347579,-80.690543,,,40.347579,-80.690543,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,20f3a681-598a-4e42-87c4-915e68cca777,ascent--tanner,TANNER,Jefferson,WAYNE,1786265812046205,true,true,saved_pad_reference,40.346529,-80.812857,,,40.346529,-80.812857,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,7eb68543-476e-4da6-a575-b11f1a2702ee,ascent--thompson,THOMPSON,Jefferson,SMITHFIELD,1787459253071652,true,true,saved_pad_reference,40.276893,-80.830242,,,40.276893,-80.830242,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,e1078190-1832-4c54-a825-bf053959f84b,ascent--vincent,VINCENT,Jefferson,MOUNT PLEASANT,1787459253071652,true,true,saved_pad_reference,40.169304,-80.827132,,,40.169304,-80.827132,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,6f21fcf3-eceb-4748-884b-c1930c42014e,ascent--wilma,WILMA,Jefferson,WARREN,1787459253071652,true,true,saved_pad_reference,40.17523,-80.75489,,,40.17523,-80.75489,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,83801edc-0a49-443b-89c6-1358bcbcc05f,ascent--zeds,ZEDS,Jefferson,MOUNT PLEASANT,1787459253071652,true,true,saved_pad_reference,40.188171,-80.781848,,,40.188171,-80.781848,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,8e0cd36e-2f51-418a-a61e-8828ef364ead,ascent--zimnox,ZIMNOX,Jefferson,WELLS,1787459253071652,true,true,saved_pad_reference,40.274498,-80.682359,,,40.274498,-80.682359,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,314652b0-0abb-47cb-a263-88ca23582144,ascent--monroe-north,MONROE NORTH,Monroe,SWITZERLAND,1787459253071652,true,true,saved_pad_reference,39.822655,-80.851694,,,39.822655,-80.851694,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,0f848006-4c09-4c7f-b9f2-4743d5ccd37f,ascent--alabaster,ALABASTER,Noble,STOCK,1786258360881449,true,true,verified_driver_entrance,39.753932,-81.340877,39.753932,-81.340877,,,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,f3a32567-5af8-4c03-be12-f43cda54f45f,ascent--billy-sherman,BILLY SHERMAN,Noble,SENECA,1786265812046205,true,true,saved_pad_reference,39.850171,-81.398778,,,39.850171,-81.398778,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,5bcdb090-5758-48e0-911e-638f8dec5a35,ascent--debaser,DEBASER,Noble,CENTER,1786265812046205,true,true,saved_pad_reference,39.797375,-81.428418,,,39.797375,-81.428418,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,691fb27b-2b35-471d-81fa-9239f6bd4081,ascent--lodestar,LODESTAR,Noble,STOCK,1786258360881449,true,true,saved_pad_reference,39.750091,-81.409571,,,39.750091,-81.409571,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,b48399d6-1890-4a19-af28-dba54b28fb55,ascent--matador,MATADOR,Noble,MARION,1786265812046205,true,true,saved_pad_reference,39.821516,-81.39377,,,39.821516,-81.39377,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,ca1560b5-4ea6-4eb7-a82e-de2467937eb2,ascent--moonstone,MOONSTONE,Noble,SENECA,1786265812046205,true,true,saved_pad_reference,39.83664,-81.379628,,,39.83664,-81.379628,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,475462f4-7e7a-4432-801c-5e513d5e953f,ascent--north-star,NORTH STAR,Noble,ENOCH,1786258360881449,true,true,saved_pad_reference,39.739847,-81.420197,,,39.739847,-81.420197,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,588161d4-61ce-4589-a641-370cefef1307,ascent--ruby-opal,RUBY-OPAL,Noble,MARION,1786258360881449,true,true,saved_pad_reference,39.834094,-81.394512,,,39.834094,-81.394512,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,e36bd24b-65a6-42df-a852-998945cbc43c,ascent--vault,VAULT,Noble,MARION,1786265812046205,true,true,saved_pad_reference,39.811778,-81.400909,,,39.811778,-81.400909,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,0b7ed9a5-7748-4d92-992a-7f2cecf9dd08,ascent--winston-smith,WINSTON SMITH,Noble,STOCK,1786258360881449,true,true,saved_pad_reference,39.752765,-81.396584,,,39.752765,-81.396584,,,,,false,false
